TimeStep,qw_inj,qw_prod,qo_prod
4.88e+06,0.000275452,1.95916e-25,0.000275452
4.89e+06,0.000275452,1.95916e-25,0.000275452
4.9e+06,0.000275452,1.95916e-25,0.000275452
4.91e+06,0.000275452,1.95916e-25,0.000275452
4.92e+06,0.000275452,1.95916e-25,0.000275452
4.93e+06,0.000275452,1.95916e-25,0.000275452
4.94e+06,0.000275452,1.95916e-25,0.000275452
4.95e+06,0.000275452,1.95916e-25,0.000275452
4.96e+06,0.000275452,1.95916e-25,0.000275452
4.97e+06,0.000275452,1.95916e-25,0.000275452
4.98e+06,0.000275452,1.95916e-25,0.000275452
4.99e+06,0.000275452,1.95916e-25,0.000275452
5e+06,0.000275452,1.95916e-25,0.000275452
5.01e+06,0.000275452,1.95916e-25,0.000275452
5.02e+06,0.000275452,1.95916e-25,0.000275452
5.03e+06,0.000275452,1.95916e-25,0.000275452
5.04e+06,0.000275452,1.95916e-25,0.000275452
5.05e+06,0.000275452,1.95916e-25,0.000275452
5.06e+06,0.000275452,1.95916e-25,0.000275452
5.07e+06,0.000275452,1.95916e-25,0.000275452
5.08e+06,0.000275452,1.95916e-25,0.000275452
5.09e+06,0.000275452,1.95916e-25,0.000275452
5.1e+06,0.000275452,1.95916e-25,0.000275452
5.11e+06,0.000275452,1.95916e-25,0.000275452
5.12e+06,0.000275452,1.95916e-25,0.000275452
5.13e+06,0.000275452,1.95916e-25,0.000275452
5.14e+06,0.000275452,1.95916e-25,0.000275452
5.15e+06,0.000275452,1.95916e-25,0.000275452
5.16e+06,0.000275452,1.95916e-25,0.000275452
5.17e+06,0.000275452,1.95916e-25,0.000275452
5.18e+06,0.000275452,1.95916e-25,0.000275452
5.19e+06,0.000275452,1.95916e-25,0.000275452
5.2e+06,0.000275452,1.95916e-25,0.000275452
5.21e+06,0.000275452,1.95916e-25,0.000275452
5.22e+06,0.000275452,1.95916e-25,0.000275452
5.23e+06,0.000275452,1.95916e-25,0.000275452
5.24e+06,0.000275452,1.95916e-25,0.000275452
5.25e+06,0.000275452,1.95916e-25,0.000275452
5.26e+06,0.000275452,1.95916e-25,0.000275452
